prompt,model,image_folder,image_name,model_response,correct_object_names,success,response_time
"You are a robot. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava:34b,flipped_horizontal,04.jpg,Cup,mug; cup,True,3.20291209220886
"You are a robot. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava:34b,flipped_horizontal,05.jpg,Bread,sponge,False,3.19025111198425
"You are a robot. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava:34b,flipped_horizontal,06.jpg,Toast,sponge,False,3.19225072860718
"You are a robot. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava:34b,flipped_horizontal,07.jpg,Blue sponge,sponge,True,3.18745899200439
"You are a robot. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava:34b,flipped_horizontal,08.jpg,Cereal,sponge,False,3.40436983108521
"You are a robot. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava:34b,flipped_horizontal,09.jpg,Glove,gloves; glove,True,3.19144511222839
"You are a robot. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava:34b,flipped_horizontal,10.jpg,Glove,gloves; glove,True,3.19195008277893
"You are a robot. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava:34b,flipped_horizontal,11.jpg,Glove,gloves; glove,True,3.19240093231201
"You are a robot. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava:34b,flipped_horizontal,12.jpg,Glove,gloves; glove,True,3.18732595443726
"You are a robot. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava:34b,flipped_horizontal,13.jpg,Chair,plate; dish; tray,False,3.18579363822937
"You are a robot. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava:34b,flipped_horizontal,14.jpg,The object gripped by my robotic arm is a small black object with a cylindrical shape and what appears to be a handle or protrusion at one end. It could possibly be a tool or a part of some equipment.,plate; dish; tray,False,13.7587838172913
"You are a robot. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava:34b,flipped_horizontal,15.jpg,Headphones,plate; dish; tray,False,3.33118581771851
"You are a robot. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava:34b,flipped_horizontal,16.jpg,The object gripped by my robotic arm is a black rectangular object with rounded corners. It appears to be a small electronic device or component.,plate; dish; tray,False,9.30467009544373
"You are a robot. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava:34b,flipped_horizontal,17.jpg,Camera,fan,False,3.11256289482117
"You are a robot. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava:34b,flipped_horizontal,18.jpg,Fan,fan,True,2.97082805633545
"You are a robot. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava:34b,flipped_horizontal,19.jpg,Fan,fan,True,2.96984481811523
"You are a robot. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava:34b,flipped_horizontal,20.jpg,"I'm sorry, but I cannot provide an answer to this question as there is no image provided for me to analyze. Please ensure that you have included an image with your question so that I can assist you accurately.",fan,False,13.5113098621368
"You are a robot. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava:34b,flipped_horizontal,21.jpg,Bottle,soap bottle; bottle of soap; cleaning solution; hand sanitizer,False,3.32893919944763
"You are a robot. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava:34b,flipped_horizontal,22.jpg,Bottle of liquid with label.,soap bottle; bottle of soap; cleaning solution; hand sanitizer,False,4.24195599555969
"You are a robot. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava:34b,flipped_horizontal,23.jpg,Water bottle,soap bottle; bottle of soap; cleaning solution; hand sanitizer,False,3.17859649658203
"You are a robot. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava:34b,flipped_horizontal,24.jpg,Water bottle,soap bottle; bottle of soap; cleaning solution; hand sanitizer,False,3.17749524116516
"You are a robot. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava:34b,flipped_horizontal,25.jpg,Headphones,controller,False,3.1782124042511
"You are a robot. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava:34b,flipped_horizontal,26.jpg,Controller,controller,True,2.96238875389099
"You are a robot. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava:34b,flipped_horizontal,27.jpg,Xbox controller,controller,True,3.39198589324951
"You are a robot. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava:34b,flipped_horizontal,28.jpg,Camera,controller,False,2.9654233455658
"You are a robot. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava:34b,flipped_horizontal,29.jpg,The object gripped by my robotic arm appears to be a piece of fabric with some stains or markings on it.,cloth; fabric; clothing,True,8.00439977645874
"You are a robot. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava:34b,flipped_horizontal,30.jpg,Paper,cloth; fabric; clothing,False,3.07670593261719
"You are a robot. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava:34b,flipped_horizontal,31.jpg,Cloth with stains,cloth; fabric; clothing,True,3.60584092140198
"You are a robot. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava:34b,flipped_horizontal,32.jpg,Cloth,cloth; fabric; clothing,True,3.17679214477539
"You are a robot. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava:34b,flipped_horizontal,33.jpg,The object gripped by the robotic arm is a small rectangular box with a visible pattern or design on its surface.,mouse,False,8.01950526237488
"You are a robot. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava:34b,flipped_horizontal,34.jpg,The object gripped by my robotic arm appears to be a small rectangular item with a pattern of squares or rectangles on it. It could possibly be a piece of paper or a card with printed designs.,mouse,False,12.8266549110413
"You are a robot. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava:34b,flipped_horizontal,35.jpg,The object gripped by my robotic arm is a black power strip with multiple outlets.,mouse,False,6.68883156776428
"You are a robot. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava:34b,flipped_horizontal,36.jpg,The object gripped by the robotic arm is a black rectangular box with a handle at one end.,mouse,False,7.35671210289002
"You are a robot. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava:34b,flipped_horizontal,37.jpg,"The object gripped by the robotic arm is a small rectangular item with rounded corners, possibly a component or a part of some equipment. It's difficult to determine its exact nature without more context.",screwdriver,False,12.5727837085724
"You are a robot. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava:34b,flipped_horizontal,38.jpg,The object gripped by my robotic arm is a black rectangular box with a handle.,screwdriver,False,6.69930791854858
"You are a robot. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava:34b,flipped_horizontal,39.jpg,The object gripped by the robotic arm is a black box with a handle.,screwdriver,False,6.37110304832459
"You are a robot. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava:34b,flipped_horizontal,40.jpg,The object gripped by the robotic arm is a black rectangular box with a visible handle at one end.,screwdriver,False,7.58976316452026
"You are a robot. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava:34b,flipped_horizontal,41.jpg,"I'm sorry, but I am unable to provide an answer based on the image provided as it is not clear what object you are referring to or where it might be located within the robotic arm. Please provide more specific details about the object and its position in the robotic arm so that I can assist you better.",pcb; circuit board; pcie,False,18.5784511566162
"You are a robot. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava:34b,flipped_horizontal,42.jpg,The object gripped by the robotic arm is a circuit board or electronic component with various connectors and components attached to it.,pcb; circuit board; pcie,True,8.38815951347351
"You are a robot. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava:34b,flipped_horizontal,43.jpg,Circuit board,pcb; circuit board; pcie,True,3.52074956893921
"You are a robot. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava:34b,flipped_horizontal,44.jpg,Camera,pcb; circuit board; pcie,False,2.96439146995544
"You are a robot. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava:34b,flipped_horizontal,45.jpg,Bottle of glue,cleaning foam; cleaning solution,False,3.6076021194458
"You are a robot. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava:34b,flipped_horizontal,46.jpg,Bottle of glue,cleaning foam; cleaning solution,False,3.60504841804504
"You are a robot. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava:34b,flipped_horizontal,47.jpg,Camera,cleaning foam; cleaning solution,False,2.96824622154236
"You are a robot. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava:34b,flipped_horizontal,48.jpg,Can,cleaning foam; cleaning solution,False,2.96806979179382
"You are a robot. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava:34b,flipped_horizontal,49.jpg,Cup,mug; cup,True,3.18227076530457
"You are a robot. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava:34b,flipped_horizontal,50.jpg,Blue sponge,sponge,True,3.18591547012329
"You are a robot. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava:34b,flipped_horizontal,51.jpg,Glove,gloves; glove,True,3.18350601196289
"You are a robot. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava:34b,flipped_horizontal,52.jpg,Styrofoam container.,plate; dish; tray,False,4.0344569683075
"You are a robot. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava:34b,flipped_horizontal,53.jpg,Fan,fan,True,2.96877670288086
"You are a robot. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava:34b,flipped_horizontal,54.jpg,Hand sanitizer bottle,soap bottle; bottle of soap; cleaning solution; hand sanitizer,True,3.82638692855835
"You are a robot. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava:34b,flipped_horizontal,55.jpg,Controller,controller,True,2.97107601165772
"You are a robot. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava:34b,flipped_horizontal,56.jpg,The object is a crumpled piece of paper with stains on it.,cloth; fabric; clothing,False,6.0824921131134
"You are a robot. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava:34b,flipped_horizontal,57.jpg,Mouse,mouse,True,3.07011485099793
"You are a robot. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava:34b,flipped_horizontal,58.jpg,The object is a screwdriver with an interchangeable bit.,screwdriver,True,5.38900256156921
"You are a robot. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava:34b,flipped_horizontal,59.jpg,The object is an electronic circuit board with various components attached to it.,pcb; circuit board; pcie,True,5.96085977554321
"You are a robot. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava:34b,flipped_horizontal,60.jpg,Tube of ointment,cleaning foam; cleaning solution,False,3.92805337905884
"You are a robot. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava-llama3,flipped_horizontal,01.jpg,Mug,mug; cup,True,5.00735640525818
"You are a robot. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava-llama3,flipped_horizontal,02.jpg,Mug,mug; cup,True,0.506567239761353
"You are a robot. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava-llama3,flipped_horizontal,03.jpg,Mug,mug; cup,True,0.501733303070068
"You are a robot. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava-llama3,flipped_horizontal,04.jpg,Coffee cup,mug; cup,True,0.501111268997192
"You are a robot. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava-llama3,flipped_horizontal,05.jpg,Bread,sponge,False,0.50117564201355
"You are a robot. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava-llama3,flipped_horizontal,06.jpg,Bread,sponge,False,0.512126445770264
"You are a robot. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava-llama3,flipped_horizontal,07.jpg,Blue cloth,sponge,False,0.501185178756714
"You are a robot. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava-llama3,flipped_horizontal,08.jpg,Toaster oven,sponge,False,0.517831325531006
"You are a robot. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava-llama3,flipped_horizontal,09.jpg,Glove,gloves; glove,True,0.499684810638428
"You are a robot. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava-llama3,flipped_horizontal,10.jpg,Glove,gloves; glove,True,0.501135110855103
"You are a robot. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava-llama3,flipped_horizontal,11.jpg,Glove,gloves; glove,True,0.499273300170898
"You are a robot. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava-llama3,flipped_horizontal,12.jpg,Glove,gloves; glove,True,0.500704526901245
"You are a robot. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava-llama3,flipped_horizontal,13.jpg,Chair,plate; dish; tray,False,0.480763912200928
"You are a robot. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava-llama3,flipped_horizontal,14.jpg,Screwdriver,plate; dish; tray,False,0.517267227172852
"You are a robot. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava-llama3,flipped_horizontal,15.jpg,Bowl,plate; dish; tray,False,0.498670101165772
"You are a robot. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava-llama3,flipped_horizontal,16.jpg,Black disk,plate; dish; tray,False,0.499899864196777
"You are a robot. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava-llama3,flipped_horizontal,17.jpg,Camera,fan,False,0.482867002487183
"You are a robot. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava-llama3,flipped_horizontal,18.jpg,Fan,fan,True,0.481878519058228
"You are a robot. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava-llama3,flipped_horizontal,19.jpg,Fan,fan,True,0.481799125671387
"You are a robot. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava-llama3,flipped_horizontal,20.jpg,Fan,fan,True,0.482984304428101
"You are a robot. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava-llama3,flipped_horizontal,21.jpg,Bottle,soap bottle; bottle of soap; cleaning solution; hand sanitizer,False,0.500056505203247
"You are a robot. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava-llama3,flipped_horizontal,22.jpg,Bottle of water,soap bottle; bottle of soap; cleaning solution; hand sanitizer,False,0.535074710845947
"You are a robot. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava-llama3,flipped_horizontal,23.jpg,Bottle of water,soap bottle; bottle of soap; cleaning solution; hand sanitizer,False,0.535613775253296
"You are a robot. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava-llama3,flipped_horizontal,24.jpg,Bottle,soap bottle; bottle of soap; cleaning solution; hand sanitizer,False,0.499688625335693
"You are a robot. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava-llama3,flipped_horizontal,25.jpg,Camera,controller,False,0.480664253234863
"You are a robot. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava-llama3,flipped_horizontal,26.jpg,Guitar pick,controller,False,0.517595767974854
"You are a robot. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava-llama3,flipped_horizontal,27.jpg,Controller,controller,True,0.481406211853027
"You are a robot. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava-llama3,flipped_horizontal,28.jpg,Camera,controller,False,0.480910539627075
"You are a robot. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava-llama3,flipped_horizontal,29.jpg,Towel,cloth; fabric; clothing,False,0.49999737739563
"You are a robot. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava-llama3,flipped_horizontal,30.jpg,Paper towel,cloth; fabric; clothing,False,0.499341487884522
"You are a robot. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava-llama3,flipped_horizontal,31.jpg,Towel,cloth; fabric; clothing,False,0.50136923789978
"You are a robot. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava-llama3,flipped_horizontal,32.jpg,Shirt,cloth; fabric; clothing,False,0.500085830688477
"You are a robot. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava-llama3,flipped_horizontal,33.jpg,Camera,mouse,False,0.482765674591064
"You are a robot. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava-llama3,flipped_horizontal,34.jpg,Screwdriver,mouse,False,0.516649484634399
"You are a robot. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava-llama3,flipped_horizontal,35.jpg,Screwdriver,mouse,False,0.517503023147583
"You are a robot. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava-llama3,flipped_horizontal,36.jpg,Cable,mouse,False,0.501020431518555
"You are a robot. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava-llama3,flipped_horizontal,37.jpg,The object being held by the robotic arm is a black marker.,screwdriver,False,0.692751884460449
"You are a robot. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava-llama3,flipped_horizontal,38.jpg,Screwdriver,screwdriver,True,0.516740798950195
"You are a robot. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava-llama3,flipped_horizontal,39.jpg,Screwdriver,screwdriver,True,0.517746210098267
"You are a robot. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava-llama3,flipped_horizontal,40.jpg,Knife,screwdriver,False,0.483871221542358
"You are a robot. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava-llama3,flipped_horizontal,41.jpg,Cd,pcb; circuit board; pcie,False,0.484837293624878
"You are a robot. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava-llama3,flipped_horizontal,42.jpg,A computer mouse.,pcb; circuit board; pcie,False,0.535753726959229
"You are a robot. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava-llama3,flipped_horizontal,43.jpg,Solder gun,pcb; circuit board; pcie,False,0.517567873001099
"You are a robot. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava-llama3,flipped_horizontal,44.jpg,Camera,pcb; circuit board; pcie,False,0.483723640441895
"You are a robot. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava-llama3,flipped_horizontal,45.jpg,Spray paint can,cleaning foam; cleaning solution,False,0.53637433052063
"You are a robot. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava-llama3,flipped_horizontal,46.jpg,Spray bottle,cleaning foam; cleaning solution,False,0.520040512084961
"You are a robot. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava-llama3,flipped_horizontal,47.jpg,Camera,cleaning foam; cleaning solution,False,0.483535289764404
"You are a robot. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava-llama3,flipped_horizontal,48.jpg,Camera flash,cleaning foam; cleaning solution,False,0.502611637115479
"You are a robot. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava-llama3,flipped_horizontal,49.jpg,Cup,mug; cup,True,0.502899169921875
"You are a robot. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava-llama3,flipped_horizontal,50.jpg,Blue sponge.,sponge,True,0.519473791122437
"You are a robot. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava-llama3,flipped_horizontal,51.jpg,Glove,gloves; glove,True,0.50260329246521
"You are a robot. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava-llama3,flipped_horizontal,52.jpg,Plate,plate; dish; tray,True,0.486941337585449
"You are a robot. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava-llama3,flipped_horizontal,53.jpg,Fan,fan,True,0.48453426361084
"You are a robot. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava-llama3,flipped_horizontal,54.jpg,Bottle of lotion,soap bottle; bottle of soap; cleaning solution; hand sanitizer,False,0.53624963760376
"You are a robot. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava-llama3,flipped_horizontal,55.jpg,Controller,controller,True,0.484639167785645
"You are a robot. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava-llama3,flipped_horizontal,56.jpg,Towel,cloth; fabric; clothing,False,0.502055168151856
"You are a robot. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava-llama3,flipped_horizontal,57.jpg,Mouse,mouse,True,0.485628604888916
"You are a robot. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava-llama3,flipped_horizontal,58.jpg,Screwdriver,screwdriver,True,0.519116401672363
"You are a robot. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava-llama3,flipped_horizontal,59.jpg,Microphone,pcb; circuit board; pcie,False,0.504013776779175
"You are a robot. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llava-llama3,flipped_horizontal,60.jpg,A tube of toothpaste.,cleaning foam; cleaning solution,False,0.571894645690918
"You are a robot. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llama3.2-vision,flipped_horizontal,01.jpg,The object gripped in my robotic arm is a white coffee mug with a purple design on it.,mug; cup,True,10.5582315921783
"You are a robot. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llama3.2-vision,flipped_horizontal,02.jpg,The object gripped in my robotic arm is a white coffee mug with a purple design on it.,mug; cup,True,4.99928641319275
"You are a robot. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llama3.2-vision,flipped_horizontal,03.jpg,"The object gripped in my robotic arm is a purple coffee mug with a white handle and rim. It has a cylindrical shape with a flat bottom and a rounded top, and it appears to be made of ceramic or porcelain material. The mug also features a small logo on its side, which reads ""Starbucks"" in white letters.",mug; cup,True,7.55541896820068
"You are a robot. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llama3.2-vision,flipped_horizontal,04.jpg,The object gripped in my robotic arm is a coffee mug.,mug; cup,True,4.65920305252075
"You are a robot. Based on what you see, you must identify the object gripped in your robotic arm. Disregard the arm and background clutter, focus on the object. Be concise, identify the object.",llama3.2-vision,flipped_horizontal,05.jpg,The object is a sponge.,sponge,True,4.23575091362
